,data,Inv_CINEMA,Impr_CINEMA,Inv_CONNECTEDTV,Impr_CONNECTEDTV,Inv_DISPLAY,Impr_DISPLAY,Inv_OOH,Impr_OOH,Inv_OPENTV,Impr_OPENTV,Inv_PAIDTV,Impr_PAIDTV,Inv_PROGRAMATICA,Impr_PROGRAMATICA,Inv_RADIO,Impr_RADIO,Inv_REVISTA,Impr_REVISTA,Inv_SEARCH,Impr_SEARCH,Inv_SOCIAL,Impr_SOCIAL,Inv_YOUTUBE,Impr_YOUTUBE,ipca,desemprego,indice_confianca_consumidor,leads
113,2023-04-24,0,0,"2,708.87",175058,"64,728.05",14496511,0.00,0,"663,716.02",0,"7,488",0,"21,847.31",17933458,0,0,0.00,0,"69,861.34",135966,"56,237.92",7250629,"19,355.53",3631679,0.0106,0.08,125.1,440
114,2023-04-25,0,0,"7,768.71",400431,"64,644.22",14621181,0.00,0,"266,743.57",0,"8,947.20",0,"20,751.04",19295024,0,0,0.00,0,"65,274.17",129132,"64,525.18",8453141,"19,535.94",3377946,0.0106,0.08,125.1,536
115,2023-04-26,0,0,"15,363.39",464349,"62,499.75",12046446,0,0,0,0,"8,736",0,"20,332.95",12678791,0,0,0.00,0,"67,236.44",133212,"59,077.08",7610765,"19,911.45",3716501,0.0106,0.08,125.1,388
116,2023-04-27,0,0,"26,877.86",615935,"56,431.47",11082455,0.00,0,"695,667.41",0,"8,736",0,"20,222.02",13275326,0,0,0.00,0,"61,975.64",126840,"57,548.58",7203646,"13,022.57",2223907,0.0106,0.08,125.1,361
117,2023-04-28,0,0,"14,604.89",458272,"55,978.11",9195627,0.00,0,"68,486.53",0,"10,681.60",0,"17,812.69",13078030,0,0,0.00,0,"52,108.26",108301,"57,248.26",6938992,"1,660.57",202946,0.0106,0.08,125.1,312
118,2023-04-29,0,0,"29,068.15",724370,"52,537.57",9074182,0.00,0,"174,620.42",0,"10,681.60",0,"16,210.17",8133042,0,0,0.00,0,"48,857.55",113519,"57,907.66",6978337,"1,663.73",213360,0.0106,0.08,125.1,269
119,2023-04-30,0,0,"87,134.64",571592,"58,618.40",10136887,0.00,0,"723,190.10",0,"12,060.80",0,"9,548.23",4250875,0,0,0.00,0,"44,914.46",107792,"62,228.49",8390638,"1,671.12",222118,0.0106,0.08,125.1,298
120,2023-05-01,0,0,0.00,0,"35,799.45",7456819,0.00,0,"90,183.48",0,0.00,0,"30,686.94",25519621,0,0,0.00,0,"48,146.36",115307,"53,184.20",8627626,"2,537.11",377099,0.0047,0.08,122.22,327
121,2023-05-02,0,0,"6,554.63",194451,"42,308.75",10613544,0.00,0,"172,092.62",0,0.00,0,"30,475.32",24087747,0,0,0.00,0,"55,077.40",126377,"42,884.04",6137935,"2,528.30",459283,0.0047,0.08,122.22,382
122,2023-05-03,0,0,"11,198.61",448316,"45,629.99",10743122,0,0,0,0,0.00,0,"30,334.57",24122146,0,0,0.00,0,"56,544.86",121363,"42,089.29",6130062,"2,526.04",466243,0.0047,0.08,122.22,339
123,2023-05-04,0,0,"6,631.30",217168,"39,355.09",7204177,0.00,0,"25,682.45",0,0.00,0,"30,995.56",24980056,0,0,0.00,0,"65,351.82",132682,"41,301.62",6581030,"2,634.89",504709,0.0047,0.08,122.22,331
124,2023-05-05,0,0,"8,499.25",387073,"40,704.62",9229163,0.00,0,"68,486.53",0,0.00,0,"31,254.98",24141261,0,0,0.00,0,"66,040.22",131625,"42,014.07",6370877,"2,533.50",527944,0.0047,0.08,122.22,371
125,2023-05-06,0,0,"18,011.89",695317,"40,922.40",8483575,0.00,0,"174,620.42",0,0.00,0,"30,647.80",24328179,0,0,0.00,0,"60,611.06",126162,"42,285.78",6401718,"2,539.23",578045,0.0047,0.08,122.22,267
126,2023-05-07,0,0,"37,187.49",665590,"47,267.99",8195219,0.00,0,"723,190.10",0,0.00,0,"29,177.23",22723483,0,0,0.00,0,"58,595.93",127746,"46,640.56",7645771,"2,540.75",490846,0.0047,0.08,122.22,364
127,2023-05-08,0,0,"16,086.64",441342,"42,476.81",8388872,0.00,0,"154,718.22",0,0.00,0,"30,213.38",22856192,0,0,0.00,0,"70,604.71",134225,"42,481.61",7299753,"2,509.86",443210,0.0047,0.08,122.22,401
128,2023-05-09,0,0,"8,020.35",286544,"58,046.25",10646795,0.00,0,"266,743.56",0,0.00,0,"67,787.95",43687690,0,0,0.00,0,"70,476.06",132561,"57,141.54",8153978,"6,873.42",1272560,0.0047,0.08,122.22,343
129,2023-05-10,0,0,"9,410.59",338641,"111,949.33",16562864,0,0,0,0,0.00,0,"86,320.71",47275771,0,0,0.00,0,"67,856.84",141481,"76,470.41",9161635,"9,678.18",2126482,0.0047,0.08,122.22,403
130,2023-05-11,0,0,"20,204.43",464088,"79,304.15",9304449,0.00,0,"121,081.62",0,0.00,0,"84,626.99",45449718,0,0,0.00,0,"72,972.88",192516,"76,334.05",8906699,"10,014.69",2116408,0.0047,0.08,122.22,275
131,2023-05-12,0,0,"9,941.05",249086,"98,288.03",14678120,0.00,0,"240,579.15",0,0.00,0,"114,604.19",68763272,0,0,0.00,0,"75,234.15",223327,"79,462.91",10425159,"9,819.86",2048193,0.0047,0.08,122.22,378
132,2023-05-13,0,0,"14,222.84",450722,"101,238.61",13457674,0.00,0,"174,620.42",0,0.00,0,"112,523.29",66158435,0,0,0.00,0,"75,565.56",218029,"82,652.00",10309211,"9,737.83",2264159,0.0047,0.08,122.22,314
133,2023-05-14,0,0,"12,066.05",399532,"97,354.94",17745371,0.00,0,"866,836.54",0,0.00,0,"99,290.46",58472196,0,0,0.00,0,"79,031.89",242353,"90,875.46",12690474,"9,739.19",2328444,0.0047,0.08,122.22,410
134,2023-05-15,0,0,"11,488.43",298122,"101,452.68",17321717,0.00,0,"89,130.23",0,0.00,0,"71,448.43",40081148,0,0,0.00,0,"90,685.57",259016,"82,638.77",11397031,"9,722.93",2267339,0.0047,0.08,122.22,433
135,2023-05-16,0,0,"9,993.26",408764,"507,914.70",156698027,0,0,0.00,0,"23,285.12",0,"69,420.28",37798929,0,0,0.00,0,"106,119.42",263509,"85,630.34",11625110,"597,829.56",114573334,0.0047,0.08,122.22,455
136,2023-05-17,0,0,"10,965.55",369129,"91,118.65",16942692,0,0,0.00,0,"23,285.12",0,"69,069.36",38247412,0,0,0.00,0,"107,960.31",259432,"84,042.00",11262630,"10,868.81",2249313,0.0047,0.08,122.22,456
137,2023-05-18,0,0,"40,809.98",657408,"93,664.99",16984416,0.00,0,"121,081.62",0,"23,285.12",0,"67,338.18",41289981,0,0,0.00,0,"108,900.17",255460,"83,045.40",10702913,"10,874.78",2230188,0.0047,0.08,122.22,474
138,2023-05-19,0,0,"31,947.68",546611,"92,248.27",19693651,0,0,0.00,0,"23,285.12",0,"65,899.61",39318751,0,0,0.00,0,"95,126.47",221724,"82,453.48",11209582,"10,886.27",2360151,0.0047,0.08,122.22,460
139,2023-05-20,0,0,"13,218.87",371007,"86,751.99",15856149,0,0,0,0,0.00,0,"71,829.15",39691343,0,0,0.00,0,"87,542.29",223804,"89,744.46",11186248,"10,882.64",2465287,0.0047,0.08,122.22,360
140,2023-05-21,0,0,"12,889.62",368828,"98,799.83",20497604,0.00,0,"287,697.34",0,0.00,0,"78,052.09",42468030,0,0,0.00,0,"90,045.59",255505,"87,755.58",12080328,"10,888.13",2523893,0.0047,0.08,122.22,383
141,2023-05-22,0,0,"12,764.68",366463,"90,620.39",17431927,0,0,0.00,0,"23,285.12",0,"75,944.82",34815438,0,0,0.00,0,"96,583.53",280343,"85,994.86",12263987,"10,869.30",2429448,0.0047,0.08,122.22,473
142,2023-05-23,0,0,"10,861.75",342424,"94,355.24",16862708,0,0,0.00,0,"23,285.12",0,"69,481.27",34302841,0,0,0.00,0,"92,530.41",273346,"94,473.83",12891435,"10,880.35",2404410,0.0047,0.08,122.22,515
143,2023-05-24,0,0,"10,229.42",346851,"98,347.97",16570533,0,0,0.00,0,"23,285.12",0,"64,246.86",29432219,0,0,0.00,0,"98,646.70",320347,"88,158.60",11874038,"10,875.27",2469002,0.0047,0.08,122.22,444
144,2023-05-25,0,0,"11,654.32",338319,"95,564.64",16515326,0,0,0.00,0,"23,285.12",0,"61,816.91",29812991,0,0,0.00,0,"102,903.09",330151,"94,633.59",11855470,"10,893.82",2241177,0.0047,0.08,122.22,462
145,2023-05-26,0,0,"13,633.13",360193,"51,840.32",8002187,0,0,0.00,0,"16,934.72",0,"58,092.28",26161172,0,0,0.00,0,"105,950.23",332982,"90,441.58",10882524,"10,910.94",2126581,0.0047,0.08,122.22,474
146,2023-05-27,0,0,"14,431.34",389572,"116,702.42",15423904,0,0,0,0,0.00,0,"56,880.26",24312607,0,0,0.00,0,"101,420.23",320974,"91,695.47",11373363,"10,892.38",2147879,0.0047,0.08,122.22,443
147,2023-05-28,0,0,"16,451.48",394369,"93,523.22",15662679,0.00,0,"287,697.34",0,0.00,0,"52,760.05",24040313,0,0,0.00,0,"99,450.63",341313,"99,612.68",13414263,"10,914.76",2102551,0.0047,0.08,122.22,399
148,2023-05-29,0,0,"10,584.11",318294,"89,327.47",19014520,0,0,0.00,0,"16,934.72",0,"50,757.12",23514695,0,0,0.00,0,"98,820.28",264798,"101,651.56",13229360,"10,936.46",2138985,0.0047,0.08,122.22,434
149,2023-05-30,0,0,"12,365.06",466672,"70,450.52",13411028,0,0,0.00,0,"15,170.56",0,"44,861.00",21051919,0,0,0.00,0,"85,897.87",264569,"105,403.33",12706455,"10,961.68",1905150,0.0047,0.08,122.22,426
150,2023-05-31,0,0,"7,606.61",146785,"62,228.86",9808938,0,0,0.00,0,"15,170.56",0,"37,214.37",18960726,0,0,0.00,0,"79,672.11",474093,"101,379.12",11790915,"11,002.92",1946693,0.0047,0.08,122.22,387
151,2023-06-01,0,0,"3,516.63",260847,"52,908.35",12762270,0,0,0,0,0.00,0,"33,300.00",20481340,0,0,0.00,0,"61,873.65",212257,"10,371.88",1409515,"4,048.37",877224,0.0067,0.08,125.27,237
152,2023-06-02,0,0,"12,764.84",507324,"32,453.68",10714387,0,0,0,0,0.00,0,"33,639.35",18995407,0,0,0.00,0,"61,663.56",171960,"12,641.45",1778697,"4,076.52",860842,0.0067,0.08,125.27,219
153,2023-06-03,0,0,"39,841.57",707328,"46,518.29",9801789,0.00,0,"54,150.71",0,0.00,0,"34,320.65",19353087,0,0,0.00,0,"61,180.70",170125,"13,414.81",1963628,"4,099.58",869302,0.0067,0.08,125.27,231
154,2023-06-04,0,0,"19,460.46",503336,"35,594.77",6643272,0.00,0,"1,318,028.62",0,0.00,0,"34,298.20",18975444,0,0,0.00,0,"67,293.56",199092,"13,823.87",2268609,"4,097.40",855279,0.0067,0.08,125.27,237
155,2023-06-05,0,0,"17,218.18",482088,"40,157.87",7580335,0,0,0,0,0.00,0,"44,347.89",21962425,0,0,0.00,0,"67,148.37",178145,"39,239.43",5414119,"4,073.00",828030,0.0067,0.08,125.27,276
156,2023-06-06,0,0,"15,891.67",444859,"69,524.26",9226811,0,0,"484,029",0,0.00,0,"62,735.70",35727562,0,0,0.00,0,"71,147.83",166975,"73,585.83",8742755,"4,067.27",834958,0.0067,0.08,125.27,871
157,2023-06-07,0,0,"7,874.45",310601,"86,368.64",10538241,0.00,0,"184,420.60",0,"43,967.65",0,"75,363.49",34476673,0,0,0.00,0,"94,848.85",582814,"91,805.84",9741977,"13,216.86",2860653,0.0067,0.08,125.27,"1,553"
158,2023-06-08,0,0,"5,517.50",251617,"141,421.94",22735233,0.00,0,"333,186.28",0,"43,967.65",0,"79,991.68",31913821,0,0,0.00,0,"100,742.68",780129,"119,029.60",12668928,"13,110.90",2964068,0.0067,0.08,125.27,"1,208"
159,2023-06-09,0,0,"5,505.91",317311,"127,324.26",21364148,0.00,0,"281,559.17",0,"38,358.85",0,"88,151.68",34107418,0,0,0.00,0,"129,375.43",868727,"110,249.20",11838554,"13,080.55",2829629,0.0067,0.08,125.27,"1,153"
160,2023-06-10,0,0,"14,282.27",521762,"115,572.29",21894220,0.00,0,"128,533.57",0,"22,608.99",0,"87,650.05",34273181,0,0,0.00,0,"108,173.59",361466,"107,893.75",12358191,"13,127.35",2807720,0.0067,0.08,125.27,"1,066"
161,2023-06-11,0,0,"34,201.24",633007,"125,187.02",20958803,0.00,0,"1,109,448.05",0,"18,864.99",0,"88,354.78",37313862,0,0,0.00,0,"123,603.39",389339,"120,342.22",15660737,"13,053.23",2919544,0.0067,0.08,125.27,"1,254"
162,2023-06-12,0,0,"20,669.06",469081,"127,779.93",22228053,0,0,"530,257",0,"43,967.65",0,"89,576.82",42548917,0,0,0.00,0,"132,224.09",658010,"110,944.14",15382989,"13,071.93",2979146,0.0067,0.08,125.27,"1,329"
163,2023-06-13,0,0,"78,655.67",1009194,"126,272.11",22284433,0.00,0,"98,921.24",0,"43,967.65",0,"94,037.59",46414258,0,0,0.00,0,"132,198.50",867744,"105,564.12",13964819,"13,084.61",2820671,0.0067,0.08,125.27,"1,421"
164,2023-06-14,0,0,"23,560.69",559035,"122,980.47",16395950,0.00,0,"184,420.60",0,"43,967.65",0,"87,325.89",43301696,0,0,0.00,0,"129,659.91",417224,"107,966.72",12946730,"13,134.28",2719343,0.0067,0.08,125.27,"1,484"
165,2023-06-15,0,0,"21,771.71",460124,"340,862.00",103308314,0.00,0,"41,152.58",0,"43,967.65",0,"94,609.52",56444039,0,0,0.00,0,"129,337.37",282691,"111,585.77",13690669,"456,634.39",69270008,0.0067,0.08,125.27,"1,094"
166,2023-06-16,0,0,"11,822.52",345140,"154,513.99",26867867,0.00,0,"153,025.60",0,"43,967.65",0,"237,365.08",66152653,0,0,0.00,0,"122,029.91",683281,"151,229.29",24567786,"15,155.48",2467750,0.0067,0.08,125.27,888
167,2023-06-17,0,0,"17,203.32",388302,"138,028.25",18446106,0,0,0.00,0,"18,864.99",0,"168,462.21",73532565,0,0,0.00,0,"116,462.68",746225,"150,017.04",24230031,"15,163.33",2619479,0.0067,0.08,125.27,653
168,2023-06-18,0,0,"18,823.48",420344,"109,805.43",26745466,0.00,0,"436,035.60",0,"18,864.99",0,"157,317.02",69979592,0,0,0.00,0,"111,986.19",650249,"162,671.11",26640283,"15,081.80",2678941,0.0067,0.08,125.27,599
169,2023-06-19,0,0,"83,564.19",1219928,"87,578.69",13139877,0.00,0,"189,918.30",0,"43,967.65",0,"94,652.04",50080699,0,0,0.00,0,"127,147.02",813280,"153,725.00",25414388,"15,118.44",2629791,0.0067,0.08,125.27,771
170,2023-06-20,0,0,"22,609.26",430242,"137,858.05",38930086,0.00,0,"148,765.71",0,"43,967.65",0,"90,284.43",49552611,0,0,0.00,0,"128,297.40",817979,"135,749.08",19928810,"11,526.92",1886850,0.0067,0.08,125.27,808
171,2023-06-21,0,0,"20,884.32",413054,"122,144.31",31764065,0.00,0,"1,516,558.30",0,"40,223.65",0,"89,287.75",49169111,0,0,0.00,0,"131,714.20",590622,"122,962.04",18378827,"10,849.16",1763528,0.0067,0.08,125.27,672
172,2023-06-22,0,0,"19,956.80",387636,"87,353.40",31691514,0.00,0,"202,916.42",0,"43,967.65",0,"85,692.30",45339304,0,0,0.00,0,"118,514.43",676641,"131,056.00",21544779,"10,848.96",1761888,0.0067,0.08,125.27,603
173,2023-06-23,0,0,"8,878.27",169039,"98,814.07",36746629,0.00,0,"249,144.42",0,"49,576.45",0,"80,556.44",41478071,0,0,0.00,0,"127,651.91",680345,"120,545.87",19515353,"10,870.06",1737564,0.0067,0.08,125.27,575
174,2023-06-24,0,0,"20,789.19",656651,"79,771.49",22958162,0.00,0,"148,765.71",0,"18,864.98",0,"81,112.18",38093365,0,0,0.00,0,"127,609.28",915499,"105,047.92",12963553,"10,893.49",1744157,0.0067,0.08,125.27,499
175,2023-06-25,0,0,"16,183.98",344185,"90,818.52",34272663,0.00,0,"1,352,281.63",0,"18,864.99",0,"77,555.96",37404894,0,0,0.00,0,"132,886.54",835015,"101,502.30",15189670,"10,895.42",1749043,0.0067,0.08,125.27,517
176,2023-06-26,0,0,"13,848.87",282290,"246,923.58",81194817,0,0,0.00,0,"43,967.65",0,"83,513.04",40968527,0,0,0.00,0,"135,937.80",767609,"103,429.50",14469053,"258,115.91",38757412,0.0067,0.08,125.27,602
177,2023-06-27,0,0,"9,863.61",209113,"90,412.68",30874099,0,0,0.00,0,"32,318.05",0,"72,942.28",38341263,0,0,0.00,0,"82,841.35",608788,"104,321.36",13648830,"10,919.10",1593840,0.0067,0.08,125.27,534
178,2023-06-28,0,0,"10,579.55",245838,"75,670.72",24468213,0,0,0,0,"3,744",0,"62,165.55",29292506,0,0,0.00,0,"74,505.29",610686,"104,974.28",12389100,"10,949.15",1530537,0.0067,0.08,125.27,449
179,2023-06-29,0,0,"11,917.23",194891,"88,616.24",28786339,0.00,0,"223,148.57",0,0.00,0,"63,459.15",29540181,0,0,0.00,0,"69,409.70",641865,"94,620.94",11717680,"10,982.74",1564883,0.0067,0.08,125.27,475
180,2023-06-30,0,0,"11,970.43",176302,"72,896.20",27785086,0.00,0,"148,765.71",0,0.00,0,"41,297.56",17569977,0,0,0.00,0,"79,392.22",467224,"72,134.88",9323712,"11,030.07",1693129,0.0067,0.08,125.27,354
181,2023-07-01,0,0,"10,022.13",317533,"25,187.37",10451141,0,0,0,0,0.00,0,"19,385.84",9507693,0,0,0.00,0,"34,969.48",145096,"17,202.00",3659522,"3,809.28",703555,-0.0068,0.077,124.46,274
182,2023-07-02,0,0,"11,736.67",451963,"27,841.72",14404543,0.00,0,"215,773.01",0,0.00,0,"18,958.60",11282203,0,0,0.00,0,"41,136.20",211964,"25,124.15",6376237,"3,832.26",776268,-0.0068,0.077,124.46,288
183,2023-07-03,0,0,"13,259.23",481296,"26,393.67",14663041,0.00,0,"150,555.61",0,0.00,0,"19,226.68",13205382,0,0,0,0,"46,207",216545,"21,193.05",5549907,"3,820.60",719781,-0.0068,0.077,124.46,370
184,2023-07-04,0,0,"7,976.07",348689,"29,010.63",11792017,0.00,0,"28,191.71",0,0.00,0,"15,237.28",10478131,0,0,0.00,0,"43,831.55",205662,"21,919.83",4121117,"2,425.86",465733,-0.0068,0.077,124.46,375
185,2023-07-05,0,0,"15,053.62",474437,"35,800.77",8081904,0.00,0,"43,031.74",0,0.00,0,"9,354.27",6094316,0,0,0.00,0,"54,887.78",204539,"26,598.28",3692370,"1,591.71",319971,-0.0068,0.077,124.46,375
186,2023-07-06,0,0,"10,754.71",274151,"30,756.00",8352277,0.00,0,"22,003.32",0,0.00,0,"8,736.30",5437844,0,0,0.00,0,"86,365.04",182067,"27,673.13",3747488,"1,593.59",310024,-0.0068,0.077,124.46,334
187,2023-07-07,0,0,"2,509.80",113995,"29,564.41",7497534,0.00,0,"36,559.90",0,0.00,0,"10,288.14",6034746,0,0,0.00,0,"56,775.47",114686,"28,048.47",4007311,"1,796.98",351320,-0.0068,0.077,124.46,262
188,2023-07-08,0,0,"11,440.94",593067,"25,857.16",4031222,0,0,0,0,0.00,0,"10,345.79",5696528,0,0,0.00,0,"30,843.52",94900,"30,302.31",3809264,"1,798.99",368637,-0.0068,0.077,124.46,203
189,2023-07-09,0,0,"13,859.62",467779,"28,074.56",4441444,0.00,0,"215,773.01",0,0.00,0,"10,746.58",6413708,0,0,0.00,0,"29,787.70",113251,"33,969.09",4667843,"1,797.92",356632,-0.0068,0.077,124.46,237
190,2023-07-10,0,0,"25,898.82",548334,"35,480.16",7480246,0.00,0,"51,913.43",0,0.00,0,"36,305.74",20300018,0,0,0.00,0,"50,814.11",176208,"46,508.56",6215326,"5,638.12",1048962,-0.0068,0.077,124.46,309
191,2023-07-11,0,0,"9,742.15",369715,"85,044.34",16795487,0.00,0,"13,121.63",0,0.00,0,"49,613.96",27266949,0,0,0.00,0,"78,560.90",202769,"83,013.24",10943764,"5,644.94",1045637,-0.0068,0.077,124.46,330
192,2023-07-12,0,0,"9,309.04",347189,"101,913.69",17633343,0.00,0,"13,997.78",0,"86,558",0,"52,096.78",26715873,0,0,0.00,0,"72,386.99",189207,"82,095.58",10510375,"5,656.03",1085013,-0.0068,0.077,124.46,333
193,2023-07-13,0,0,"11,593.62",363255,"81,969.44",25085248,0,0,0.00,0,"93,599.68",0,"55,397.88",30312607,0,0,0.00,0,"69,400.11",207745,"77,793.22",9709514,"4,008.73",702931,-0.0068,0.077,124.46,369
194,2023-07-14,0,0,"8,403.34",325528,"49,964.72",12805045,0,0,0.00,0,"85,095.76",0,"46,511.01",24877358,0,0,0.00,0,"69,369.22",216393,"78,395.97",9721971,"2,980.98",499072,-0.0068,0.077,124.46,281
195,2023-07-15,0,0,"11,556.33",343764,"50,215.02",6661642,0,0,0.00,0,"50,189.92",0,"44,893.80",23087142,0,0,0.00,0,"83,570.36",281237,"79,715.37",9438278,"2,978.48",502286,-0.0068,0.077,124.46,239
196,2023-07-16,0,0,"86,384.68",1275492,"55,727.93",6669450,0.00,0,"215,773.01",0,"50,189.92",0,"43,386.60",24104992,0,0,0.00,0,"90,242.43",298464,"84,767.12",10707904,"2,976.77",516949,-0.0068,0.077,124.46,280
197,2023-07-17,0,0,"13,994.12",377681,"59,037.35",8785157,0,0,0.00,0,"83,042.08",0,"34,952.13",20472184,0,0,0.00,0,"87,887.78",291211,"80,431.47",11463165,"2,971.09",504004,-0.0068,0.077,124.46,372
198,2023-07-18,0,0,"8,446.90",290325,"248,628.63",46289086,0,0,0.00,0,"87,573.28",0,"36,034.77",20859417,0,0,0.00,0,"94,286.39",303101,"86,567.08",11326994,"211,692.13",26457090,-0.0068,0.077,124.46,382
199,2023-07-19,0,0,"8,579.12",314764,"107,595.91",11577240,0,0,0.00,0,"84,218.96",0,"34,584.08",19311248,0,0,0.00,0,"86,998.23",290794,"85,574.69",11718958,"2,918.38",556996,-0.0068,0.077,124.46,304
200,2023-07-20,0,0,"9,179.90",298851,"88,988.32",10821135,0,0,0,0,"87,530",0,"34,019.17",17908545,0,0,0.00,0,"74,559.59",272546,"85,629.27",10455330,"2,921.08",569899,-0.0068,0.077,124.46,355
201,2023-07-21,0,0,"7,661.24",273856,"63,772.23",7679780,0,0,0.00,0,"88,650.96",0,"37,342.89",16044748,0,0,0.00,0,"41,603.31",229671,"88,776.74",10741873,"2,924.55",546383,-0.0068,0.077,124.46,283
202,2023-07-22,0,0,"10,075.38",290601,"56,037.99",8695984,0,0,0.00,0,"50,189.92",0,"40,752.75",15858261,0,0,0.00,0,"38,980.69",229479,"94,345.54",12107477,"2,930.67",559450,-0.0068,0.077,124.46,213
203,2023-07-23,0,0,"16,065.21",344176,"57,596.95",6738073,0.00,0,"215,773.01",0,"64,065.12",0,"39,773.94",15702963,0,0,0.00,0,"35,845.28",224029,"107,541.56",14123466,"2,930.59",548709,-0.0068,0.077,124.46,243
204,2023-07-24,0,0,"11,837.80",289158,"58,378.89",8923565,0,0,0.00,0,"80,051.60",0,"37,837.34",16557705,0,0,0.00,0,"68,736.24",631808,"100,900.32",14870528,"2,930.57",536902,-0.0068,0.077,124.46,258
205,2023-07-25,0,0,"8,716.49",246823,"54,407.48",9264105,0,0,0.00,0,"81,163.68",0,"38,174.25",18467088,0,0,0.00,0,"93,024.40",831718,"104,990.63",13749471,"2,933.71",526288,-0.0068,0.077,124.46,330
206,2023-07-26,0,0,"13,822.17",283404,"158,431.70",32172972,0,0,0.00,0,"93,078.80",0,"36,008.71",15925361,0,0,0.00,0,"101,772.40",951383,"115,832.53",15023055,"2,938.17",524879,-0.0068,0.077,124.46,346
207,2023-07-27,0,0,"7,687.74",158068,"127,468.73",30129076,0,0,0.00,0,"82,518.08",0,"36,418.37",16051188,0,0,0.00,0,"98,816.50",746784,"123,805.49",15206759,"2,937.82",428423,-0.0068,0.077,124.46,317
208,2023-07-28,0,0,"42,063.01",595964,"97,453.57",22638081,0,0,0,0,"85,546",0,"34,324.84",14140458,0,0,0.00,0,"98,506.21",721015,"113,780.23",15068453,"2,943.42",426568,-0.0068,0.077,124.46,292
209,2023-07-29,0,0,"9,393.75",215614,"118,290.59",20660748,0,0,0.00,0,"45,197.92",0,"34,300.73",13965824,0,0,0.00,0,"91,514.35",697668,"113,888.78",15895553,"2,953.40",499428,-0.0068,0.077,124.46,252
210,2023-07-30,0,0,"6,035.75",142001,"117,853.44",17672019,0.00,0,"215,773.01",0,"43,252.32",0,"31,546.94",14486991,0,0,0.00,0,"94,218.26",757410,"122,968.34",18433289,"2,960.06",522213,-0.0068,0.077,124.46,283
211,2023-07-31,0,0,"6,819.40",145093,"62,783.21",9848448,0,0,0.00,0,"76,686.16",0,"22,554.08",10149721,0,0,0.00,0,"95,583.56",1515132,"75,279.24",8417146,"2,976.85",506327,-0.0068,0.077,124.46,256
212,2023-08-01,0,0,0.00,0,"22,836.31",3310485,0,0,0,0,0.00,0,"25,859.62",13792799,0,0,722.58,0,"51,231.58",140295,"35,035.21",6651983,"2,079.11",442508,-0.0036,0.077,131.02,177
213,2023-08-02,0,0,0.00,0,"45,317.90",4148689,0,0,0,0,0.00,0,"24,350.90",12526431,0,0,722.58,0,"57,490.64",160950,"51,466.97",8877834,"2,072.84",416277,-0.0036,0.077,131.02,223
214,2023-08-03,0,0,553.00,41019,"40,015.69",3562981,0,0,0,0,0.00,0,"24,910.37",11419428,0,0,722.58,0,"60,430.26",175756,"51,191.82",8143509,"2,079.10",434732,-0.0036,0.077,131.02,196
215,2023-08-04,0,0,"1,605.07",119056,"34,783.68",3259581,0.00,0,"129,069.47",0,0.00,0,"25,053.75",11286660,0,0,722.58,0,"68,708.25",193606,"47,193.42",7568072,"2,081.93",405949,-0.0036,0.077,131.02,168
216,2023-08-05,0,0,"10,967.61",813524,"41,489.10",3307556,0.00,0,"329,747.04",0,0.00,0,"24,560.14",10551964,0,0,722.58,0,"77,118.66",401321,"49,299.03",6909255,"2,080.64",420579,-0.0036,0.077,131.02,171
217,2023-08-06,0,0,"9,690.51",718795,"39,919.27",3227618,0.00,0,"1,512,804.34",0,0.00,0,"25,000.14",11072942,0,0,722.58,0,"83,483.25",567591,"56,090.44",8759330,"2,079.59",428791,-0.0036,0.077,131.02,203
218,2023-08-07,0,0,"5,529.55",368809,"40,397.89",4268680,0.00,0,"245,709.38",0,0.00,0,"23,383.20",11033017,0,0,722.58,0,"94,700.61",657748,"54,634.55",9805152,"2,077.25",399642,-0.0036,0.077,131.02,225
219,2023-08-08,0,0,"17,417.37",257650,"42,464.94",3869601,0.00,0,"108,722.32",0,0.00,0,"23,087.38",11498004,0,0,722.58,0,"102,672.66",879978,"53,998.99",9719934,"2,077.58",385611,-0.0036,0.077,131.02,234
220,2023-08-09,0,0,"4,349.59",64952,"41,154.30",3541243,0.00,0,"45,599.15",0,0.00,0,"22,715.11",11533547,0,0,722.58,0,"107,652.86",841373,"53,224.49",9371684,"2,077.07",379117,-0.0036,0.077,131.02,259
221,2023-08-10,0,0,"4,202.88",72497,"33,418.62",3229645,0.00,0,"661,962.42",0,0.00,0,"22,219.91",11474723,0,0,722.58,0,"101,926.82",1743777,"53,059.07",8846369,"2,077.82",375312,-0.0036,0.077,131.02,215
222,2023-08-11,0,0,"43,394.96",1224193,"36,894.19",4764625,0.00,0,"189,975.65",0,0.00,0,"26,784.74",12586967,0,0,722.58,0,"101,051.37",890879,"50,271.58",7868579,"2,077.59",356324,-0.0036,0.077,131.02,214
223,2023-08-12,0,0,"28,873.82",690524,"34,414.68",2419258,0.00,0,"367,034.24",0,0.00,0,"26,180.71",11756622,0,0,722.58,0,"37,951.80",91097,"49,642.11",7713265,"2,076.44",383988,-0.0036,0.077,131.02,187
224,2023-08-13,0,0,"29,596.33",522434,"32,955.05",2580115,0.00,0,"1,581,145.74",0,0.00,0,"25,589.78",11365017,0,0,722.58,0,"37,983.27",81428,"53,656.29",9783496,"2,077.24",390644,-0.0036,0.077,131.02,171
